date,pdf_url,text_relpath,chars,sha256_bytes
2025-09-05 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/05/pdf/BOCYL-D-05092025-15.pdf,texts/BOCYL-D-05092025-15.txt,3404,42b21ca92b4e273c4d55df90647af1af292bb4e5d22daf37f24cb9a4355df067
2025-09-05 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/05/pdf/BOCYL-D-05092025-16.pdf,texts/BOCYL-D-05092025-16.txt,5323,d8ce5e475bf3e9349de6d2823e1411578d2902598b42ce2a5996dffdd6d37025
2025-09-02 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/02/pdf/BOCYL-D-02092025-11.pdf,texts/BOCYL-D-02092025-11.txt,18778,22346715dd91efcdaaeb15367657c01db7acdf15261dc551177f12fd18489ee3
2025-09-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/01/pdf/BOCYL-D-01092025-6.pdf,texts/BOCYL-D-01092025-6.txt,3660,4a9d3c38271d5c90bfd8c53d2c56c39119451396390f565d471330d19a2495fc
2025-09-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/01/pdf/BOCYL-D-01092025-17.pdf,texts/BOCYL-D-01092025-17.txt,6299,f2f16e04bb3eff44aa56b99434dfb789893eba529afa99350167f848a01c058e
2025-09-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/01/pdf/BOCYL-D-01092025-8.pdf,texts/BOCYL-D-01092025-8.txt,6294,c560a37e2db9d3c7b0fd231bfdb371c3c5e13b047b99f9f6c66a87c5f2947b92
2025-09-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/01/pdf/BOCYL-D-01092025-18.pdf,texts/BOCYL-D-01092025-18.txt,54215,3bf0368448b9a946db5510085daa0f8a506ea0e9c8ba5fad30093850c40d383f
2025-09-01 00:00:00,https://bocyl.jcyl.es/boletines/2025/09/01/pdf/BOCYL-D-01092025-9.pdf,texts/BOCYL-D-01092025-9.txt,3433,b06fda9417e49e2e3f83db5f860494e480f19dcd9176657178a216c04be08117
2025-08-28 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/28/pdf/BOCYL-D-28082025-29.pdf,texts/BOCYL-D-28082025-29.txt,23930,01929b29463db228ff6619001599f4483cf933fe8f46181591222fa9c8f8487e
2025-08-28 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/28/pdf/BOCYL-D-28082025-11.pdf,texts/BOCYL-D-28082025-11.txt,22172,8734199f4460b88451802919d470c198c1bb58cac3ac270c3eba8ae60a500404
2025-08-27 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/27/pdf/BOCYL-D-27082025-7.pdf,texts/BOCYL-D-27082025-7.txt,3257,a58d580ecfc072240263354c2c4ad1fdabf5faf642fb29414625ee8027e4d450
2025-08-26 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/26/pdf/BOCYL-D-26082025-21.pdf,texts/BOCYL-D-26082025-21.txt,5802,55a75c2e7c63afebe7724dd684af25d54a3c664e943c0c8d8ebc05f007d03e86
2025-08-26 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/26/pdf/BOCYL-D-26082025-22.pdf,texts/BOCYL-D-26082025-22.txt,4606,cdc0e237d8705eb02315edccccb89700401ed3c4dec1b8abc3e639213f2be231
2025-08-26 00:00:00,https://bocyl.jcyl.es/boletines/2025/08/26/pdf/BOCYL-D-26082025-20.pdf,texts/BOCYL-D-26082025-20.txt,5609,f5d12110066d56fcbd3fecff9bf15e83a12770be4d1e47e7420442146c1f533c
